T02.L01.6288399A,Promotion Order,COD 0302,910002,1013516,110000081,66050,10358,,11569184,1,2025-02-03 16:02:55,Normal Sales,79006,N,6,0,6,55092.59,330555.54,8,26444.44,55092.59,N,N,,N,N,0,,1000102,
T02.L01.6288399A,Promotion Order,COD 0302,910002,1013516,110000081,66050,10358,,11569185,2,2025-02-03 16:02:55,Normal Sales,10030,N,28,0,28,415740.74,11640740.72,8,931259.26,415740.74,N,N,,N,N,0,,1000102,
T02.L01.6288399A,Promotion Order,COD 0302,910002,1013516,110000081,66050,10358,,11569186,3,2025-02-03 16:02:55,Normal Sales,35028,N,769,0,769,29861.11,22963193.59,8,1837055.49,29861.11,N,N,,N,N,0,,1000102,
T02.L01.6288399A,Promotion Order,COD 0302,910002,1013516,110000081,66050,10358,,11569187,4,2025-02-03 16:02:55,Normal Sales,35026,N,1416,0,1416,29861.11,42283331.76,8,3382666.54,29861.11,N,N,,N,N,0,,1000102,
T02.L01.6288399A,Promotion Order,COD 0302,910002,1013516,110000081,66050,10358,,11569188,5,2025-02-03 16:02:55,Normal Sales,35027,N,5436,0,5436,20370.37,110733331.32,8,8858666.51,20370.37,N,N,,N,N,0,,1000102,
T02.L01.6288399A,Promotion Order,COD 0302,910002,1013516,110000081,66050,10358,,11569189,6,2025-02-03 16:02:55,Normal Sales,35030,N,480,0,480,29861.11,14333332.8,8,1146666.62,29861.11,N,N,,N,N,0,,1000102,
T02.L01.6288399A,Promotion Order,COD 0302,910002,1013516,110000081,66050,10358,,11569190,7,2025-02-03 16:02:55,Normal Sales,10032,N,142,0,142,205555.56,29188889.52,8,2335111.16,205555.56,N,N,,N,N,0,,1000102,
T02.L01.6288399A,Promotion Order,COD 0302,910002,1013516,110000081,66050,10358,,11569191,8,2025-02-03 16:02:55,Normal Sales,10029,N,212,0,212,205555.56,43577778.72,8,3486222.3,205555.56,N,N,,N,N,0,,1000102,
T02.L01.6288399A,Promotion Order,COD 0302,910002,1013516,110000081,66050,10358,,11569192,9,2025-02-03 16:02:55,Normal Sales,13018,N,41,0,41,507407.41,20803703.81,8,1664296.3,507407.41,N,N,,N,N,0,,1000102,
T02.L01.6288399A,Promotion Order,COD 0302,910002,1013516,110000081,66050,10358,,11569193,10,2025-02-03 16:02:55,Normal Sales,13017,N,8,0,8,238888.89,1911111.12,8,152888.89,238888.89,N,N,,N,N,0,,1000102,
T02.L01.6288399A,Promotion Order,COD 0302,910002,1013516,110000081,66050,10358,,11569194,11,2025-02-03 16:02:55,Normal Sales,51021,N,49,0,49,275000,13475000,8,1078000,275000,N,N,,N,N,0,,1000102,
T02.L01.6288399A,Promotion Order,COD 0302,910002,1013516,110000081,66050,10358,,11569195,12,2025-02-03 16:02:55,Normal Sales,80107,N,300,0,300,17592.59,5277777,8,422222.16,17592.59,N,N,,N,N,0,,1000102,
T02.L01.6288399A,Promotion Order,COD 0302,910002,1013516,110000081,66050,10358,,11569196,13,2025-02-03 16:02:55,Normal Sales,80106,N,336,0,336,12268.52,4122222.72,8,329777.82,12268.52,N,N,,N,N,0,,1000102,
T02.L01.6288399A,Promotion Order,COD 0302,910002,1013516,110000081,66050,10358,,11569197,14,2025-02-03 16:02:55,Normal Sales,32055,N,4,0,4,788888.89,3155555.56,8,252444.44,788888.89,N,N,,N,N,0,,1000102,
T02.L01.6288399A,Promotion Order,COD 0302,910002,1013516,110000081,66050,10358,,11569198,15,2025-02-03 16:02:55,Normal Sales,32170,N,10,0,10,461111.11,4611111.1,8,368888.89,461111.11,N,N,,N,N,0,,1000102,
T02.L01.6288399A,Promotion Order,COD 0302,910002,1013516,110000081,66050,10358,,11569199,16,2025-02-03 16:02:55,Normal Sales,87006,N,44,0,44,523148.15,23018518.6,8,1841481.49,523148.15,N,N,,N,N,0,,1000102,
T02.L01.6288399A,Promotion Order,COD 0302,910002,1013516,110000081,66050,10358,,11569200,17,2025-02-03 16:02:55,Normal Sales,14013,N,3,0,3,273148.15,819444.45,8,65555.56,273148.15,N,N,,N,N,0,,1000102,
