90923199-00,Promotion Order,,110171,1002206,100082165,78209,2008,10158,8234173857639155,1,2025-02-03 16:53:11,1057348,79006,N,192,0,192,52169,10016448,8,801315.84,52169,N,N,,N,Y,0,,1000102,
90923199-00,Promotion Order,,110171,1002206,100082165,78209,2008,10158,8234173857639156,2,2025-02-03 16:53:11,1057348;1056756,89015,N,6,0,6,785264,4711584,8,376926.72,785264,N,N,,Y,Y,0;0,,1000102,
90923199-00,Promotion Order,,110171,1002206,100082165,78209,2008,10158,11570817,3,2025-02-03 16:53:11,1056756,E2439,N,7,7,0,0,0,0,0,0,N,Y,8234173857639156;8234173857639157;8234173857639158;8234173857639162,Y,N,0,,1000102,
90923199-00,Promotion Order,,110171,1002206,100082165,78209,2008,10158,8234173857639157,4,2025-02-03 16:53:11,1057348;1056756,89014,N,3,0,3,785264,2355792,8,188463.36,785264,N,N,,Y,Y,0;0,,1000102,
90923199-00,Promotion Order,,110171,1002206,100082165,78209,2008,10158,8234173857639158,5,2025-02-03 16:53:11,1057348;1056756,89017,N,6,0,6,785264,4711584,8,376926.72,785264,N,N,,Y,Y,0;0,,1000102,
90923199-00,Promotion Order,,110171,1002206,100082165,78209,2008,10158,8234173857639159,6,2025-02-03 16:53:11,1057348,89016,N,12,0,12,366639,4399668,8,351973.44,366639,N,N,,N,Y,0,,1000102,
90923199-00,Promotion Order,,110171,1002206,100082165,78209,2008,10158,8234173857639160,7,2025-02-03 16:53:11,1057348,89123,N,12,0,12,785264,9423168,8,753853.44,785264,N,N,,N,Y,0,,1000102,
90923199-00,Promotion Order,,110171,1002206,100082165,78209,2008,10158,8234173857639161,8,2025-02-03 16:53:11,1057348,89012,N,12,0,12,366639,4399668,8,351973.44,366639,N,N,,N,Y,0,,1000102,
90923199-00,Promotion Order,,110171,1002206,100082165,78209,2008,10158,8234173857639162,9,2025-02-03 16:53:11,1057348;1056756,83008,N,6,0,6,825394,4952364,8,396189.12,825394,N,N,,Y,Y,0;0,,1000102,
90923199-00,Promotion Order,,110171,1002206,100082165,78209,2008,10158,8234173857639163,10,2025-02-03 16:53:11,1057348;1057449,35028,N,48,0,48,29299,1406352,8,112508.16,29299,Y,N,,Y,Y,0;112507.41,,1000102,
90923199-00,Promotion Order,,110171,1002206,100082165,78209,2008,10158,8234173857639164,11,2025-02-03 16:53:11,1057348;1057449,35026,N,48,0,48,29299,1406352,8,112508.16,29299,Y,N,,Y,Y,0;112508.33,,1000102,
90923199-00,Promotion Order,,110171,1002206,100082165,78209,2008,10158,8234173857639165,12,2025-02-03 16:53:11,1057348;1057449,35027,N,96,0,96,19951,1915296,8,153223.68,19951,Y,N,,Y,Y,0;153223.15,,1000102,
90923199-00,Promotion Order,,110171,1002206,100082165,78209,2008,10158,8234173857639166,13,2025-02-03 16:53:11,1057348;1057445,80107,N,48,0,48,17593,844464,8,67557.12,17593,Y,N,,Y,Y,0;67556.48,,1000102,
90923199-00,Promotion Order,,110171,1002206,100082165,78209,2008,10158,8234173857639167,14,2025-02-03 16:53:11,1057348,28007,N,30,0,30,43322,1299660,8,103972.8,43322,N,N,,N,Y,0,,1000102,
90923199-00,Promotion Order,,110171,1002206,100082165,78209,2008,10158,8234173857639168,15,2025-02-03 16:53:11,1057348,65002,N,240,0,240,35185,8444400,8,675552,35185,N,N,,N,Y,0,,1000102,
90923199-00,Promotion Order,,110171,1002206,100082165,78209,2008,10158,8234173857639169,16,2025-02-03 16:53:11,1057348;1057447,77008,N,96,2,0,15856,1522176,8,121774.08,15856,Y,N,,Y,Y,0;121774.07,,1000102,
90923199-00,Promotion Order,,110171,1002206,100082165,78209,2008,10158,8234173857639170,17,2025-02-03 16:53:11,1057348,29189,N,6,0,6,779792,4678752,8,374300.16,779792,N,N,,N,Y,0,,1000102,
90923199-00,Promotion Order,,110171,1002206,100082165,78209,2008,10158,8234173857639171,18,2025-02-03 16:53:11,1057348,29043,N,12,0,12,355694,4268328,8,341466.24,355694,N,N,,N,Y,0,,1000102,
90923199-00,Promotion Order,,110171,1002206,100082165,78209,2008,10158,11570833,19,2025-02-03 16:53:11,1057445,,Y,1,0,1,67556.48,67556.48,8,5404.52,0,N,N,,Y,Y,67556.48,,1000102,
90923199-00,Promotion Order,,110171,1002206,100082165,78209,2008,10158,11570834,20,2025-02-03 16:53:11,1057447,,Y,1,0,1,121774.07,121774.07,8,9741.93,0,N,N,,Y,Y,121774.07,,1000102,
90923199-00,Promotion Order,,110171,1002206,100082165,78209,2008,10158,11570835,21,2025-02-03 16:53:11,1057449,,Y,1,0,1,378238.89,378238.89,8,30259.11,0,N,N,,Y,Y,378238.89,,1000102,
