2506046716395,Promotion Order,,12384114_2,1002207,100060151,62671,760,,10921173917955633,1,2025-02-10 16:25:56,1057357,89015,N,12,1,0,781278,9375336,8,750026.88,781278,N,N,,N,Y,0,,1000105,
2506046716395,Promotion Order,,12384114_2,1002207,100060151,62671,760,,10921173917955634,2,2025-02-10 16:25:56,1057357,89013,N,12,1,0,781278,9375336,8,750026.88,781278,N,N,,N,Y,0,,1000105,
2506046716395,Promotion Order,,12384114_2,1002207,100060151,62671,760,,10921173917955635,3,2025-02-10 16:25:56,1057357,89017,N,12,1,0,781278,9375336,8,750026.88,781278,N,N,,N,Y,0,,1000105,
2506046716395,Promotion Order,,12384114_2,1002207,100060151,62671,760,,10921173917955636,4,2025-02-10 16:25:56,1057357,89012,N,24,1,0,364778,8754672,8,700373.76,364778,N,N,,N,Y,0,,1000105,
2506046716395,Promotion Order,,12384114_2,1002207,100060151,62671,760,,10921173917955637,5,2025-02-10 16:25:56,1057357,76178,N,12,1,0,593898,7126776,8,570142.08,593898,N,N,,N,Y,0,,1000105,
2506046716395,Promotion Order,,12384114_2,1002207,100060151,62671,760,,10921173917955638,6,2025-02-10 16:25:56,1057357,76035,N,24,1,0,285833,6859992,8,548799.36,285833,N,N,,N,Y,0,,1000105,
2506046716395,Promotion Order,,12384114_2,1002207,100060151,62671,760,,10921173917955639,7,2025-02-10 16:25:56,1057357,48038,N,6,1,0,537663,3225978,8,258078.24,537663,N,N,,N,Y,0,,1000105,
2506046716395,Promotion Order,,12384114_2,1002207,100060151,62671,760,,10921173917955640,8,2025-02-10 16:25:56,1057357,48040,N,12,1,0,312263,3747156,8,299772.48,312263,N,N,,N,Y,0,,1000105,
2506046716395,Promotion Order,,12384114_2,1002207,100060151,62671,760,,10921173917955641,9,2025-02-10 16:25:56,1057357,45031,N,6,1,0,657727,3946362,8,315708.96,657727,N,N,,N,Y,0,,1000105,
2506046716395,Promotion Order,,12384114_2,1002207,100060151,62671,760,,10921173917955642,10,2025-02-10 16:25:56,1057357,45032,N,12,1,0,388636,4663632,8,373090.56,388636,N,N,,N,Y,0,,1000105,
