V013343900561688,Promotion Order,,140086,1008094,D40010028,1386392,161,,8373173900561688,1,2025-02-08 16:06:56,1057326,79006,N,24,1,0,52962.96,1271111.04,8,101688.88,52962.96,Y,N,,Y,N,5555.56,,1000107,
V013343900561688,Promotion Order,,140086,1008094,D40010028,1386392,161,,8373173900561689,2,2025-02-08 16:06:56,1057320;1057325,29189,N,6,0,6,791666.67,4750000.02,8,380000,791666.67,Y,N,,Y,N,54627.78;11111.11,,1000107,
V013343900561688,Promotion Order,,140086,1008094,D40010028,1386392,161,,8373173900561690,3,2025-02-08 16:06:56,1057319;1057325,89135,N,12,0,12,372222.22,4466666.64,8,357333.33,372222.22,Y,N,,Y,N,52777.78;11111.11,,1000107,
V013343900561688,Promotion Order,,140086,1008094,D40010028,1386392,161,,8373173900561691,4,2025-02-08 16:06:56,1057326;1057327,77146,N,20,5,0,124768.49,2495369.8,8,199629.58,124768.49,Y,N,,Y,N,6314.81;69869.44,,1000107,
V013343900561688,Promotion Order,,140086,1008094,D40010028,1386392,161,,8373173900561692,5,2025-02-08 16:06:56,1057317;1057325,70009,N,6,0,6,397727.27,2386363.62,8,190909.09,397727.27,Y,N,,Y,N,30555.56;8333.33,,1000107,
V013343900561688,Promotion Order,,140086,1008094,D40010028,1386392,161,,8373173900561693,6,2025-02-08 16:06:56,1057316;1057325,10030,N,2,0,2,415000,830000,8,66400,415000,Y,N,,Y,N,16820.37;3703.7,,1000107,
V013343900561688,Promotion Order,,140086,1008094,D40010028,1386392,161,,8373173900561694,7,2025-02-08 16:06:56,1057316;1057325,85005,N,12,0,12,295000,3540000,8,283200,295000,Y,N,,Y,N,50455.56;11111.11,,1000107,
V013343900561688,Promotion Order,,140086,1008094,D40010028,1386392,161,,11604855,8,2025-02-08 16:06:56,1057316,,Y,1,0,1,67275.93,67275.93,8,5382.07,0,Y,N,,Y,N,67275.93,,1000107,
V013343900561688,Promotion Order,,140086,1008094,D40010028,1386392,161,,11604856,9,2025-02-08 16:06:56,1057317,,Y,1,0,1,30555.56,30555.56,8,2444.44,0,Y,N,,Y,N,30555.56,,1000107,
V013343900561688,Promotion Order,,140086,1008094,D40010028,1386392,161,,11604857,10,2025-02-08 16:06:56,1057319,,Y,1,0,1,52777.78,52777.78,8,4222.22,0,Y,N,,Y,N,52777.78,,1000107,
V013343900561688,Promotion Order,,140086,1008094,D40010028,1386392,161,,11604858,11,2025-02-08 16:06:56,1057320,,Y,1,0,1,54627.78,54627.78,8,4370.22,0,Y,N,,Y,N,54627.78,,1000107,
V013343900561688,Promotion Order,,140086,1008094,D40010028,1386392,161,,11604859,12,2025-02-08 16:06:56,1057325,,Y,1,0,1,45370.37,45370.37,8,3629.63,0,Y,N,,Y,N,45370.37,,1000107,
V013343900561688,Promotion Order,,140086,1008094,D40010028,1386392,161,,11604860,13,2025-02-08 16:06:56,1057326,,Y,1,0,1,11870.37,11870.37,8,949.63,0,Y,N,,Y,N,11870.37,,1000107,
V013343900561688,Promotion Order,,140086,1008094,D40010028,1386392,161,,11604861,14,2025-02-08 16:06:56,1057327,,Y,1,0,1,69869.44,69869.44,8,5589.56,0,Y,N,,Y,N,69869.44,,1000107,
