91059089,Promotion Order,,12287948,1002206,100082116,78161,2008,10158,8210173917235955,1,2025-02-10 14:25:59,1057348;1056756,89014,N,3,0,3,785264,2355792,8,188463.36,785264,N,N,,Y,Y,0;0,,1000102,
91059089,Promotion Order,,12287948,1002206,100082116,78161,2008,10158,11610501,2,2025-02-10 14:25:59,1056756,E2439,N,3,3,0,0,0,0,0,0,N,Y,8210173917235955;8210173917235956,Y,N,0,,1000102,
91059089,Promotion Order,,12287948,1002206,100082116,78161,2008,10158,8210173917235956,3,2025-02-10 14:25:59,1057348;1056756,89013,N,6,0,6,785264,4711584,8,376926.72,785264,N,N,,Y,Y,0;0,,1000102,
91059089,Promotion Order,,12287948,1002206,100082116,78161,2008,10158,8210173917235957,4,2025-02-10 14:25:59,1057348;1056754,29046,N,6,0,6,779792,4678752,8,374300.16,779792,N,N,,Y,Y,0;0,,1000102,
91059089,Promotion Order,,12287948,1002206,100082116,78161,2008,10158,11610504,5,2025-02-10 14:25:59,1056754,L2424,N,1,1,0,0,0,0,0,0,N,Y,8210173917235957,Y,N,0,,1000102,
91059089,Promotion Order,,12287948,1002206,100082116,78161,2008,10158,8210173917235958,6,2025-02-10 14:25:59,1057348,28007,N,60,0,60,43322,2599320,8,207945.6,43322,N,N,,N,Y,0,,1000102,
91059089,Promotion Order,,12287948,1002206,100082116,78161,2008,10158,8210173917235959,7,2025-02-10 14:25:59,1057348;1058365,70009,N,3,0,3,391761,1175283,8,94022.64,391761,N,N,,Y,Y,0;0,,1000102,
91059089,Promotion Order,,12287948,1002206,100082116,78161,2008,10158,11610507,8,2025-02-10 14:25:59,1058365,G2467,N,3,3,0,0,0,0,0,0,N,Y,8210173917235959;8210173917235960;8210173917235961,Y,N,0,,1000102,
91059089,Promotion Order,,12287948,1002206,100082116,78161,2008,10158,8210173917235960,9,2025-02-10 14:25:59,1057348;1058365,45031,N,2,0,2,657727,1315454,8,105236.32,657727,N,N,,Y,Y,0;0,,1000102,
91059089,Promotion Order,,12287948,1002206,100082116,78161,2008,10158,8210173917235961,10,2025-02-10 14:25:59,1057348;1058365,45032,N,3,0,3,388636,1165908,8,93272.64,388636,N,N,,Y,Y,0;0,,1000102,
91059089,Promotion Order,,12287948,1002206,100082116,78161,2008,10158,8210173917235962,11,2025-02-10 14:25:59,1057348,29189,N,6,0,6,779792,4678752,8,374300.16,779792,N,N,,N,Y,0,,1000102,
91059089,Promotion Order,,12287948,1002206,100082116,78161,2008,10158,8210173917235963,12,2025-02-10 14:25:59,1057348,29043,N,6,0,6,355694,2134164,8,170733.12,355694,N,N,,N,Y,0,,1000102,
91059089,Promotion Order,,12287948,1002206,100082116,78161,2008,10158,8210173917235964,13,2025-02-10 14:25:59,1057348;1057769,76032,N,3,0,3,1028322,3084966,8,246797.28,1028322,N,N,,Y,Y,0;0,,1000102,
91059089,Promotion Order,,12287948,1002206,100082116,78161,2008,10158,11610513,14,2025-02-10 14:25:59,1057769,P2301,N,1,1,0,0,0,0,0,0,N,Y,8210173917235964,Y,N,0,,1000102,
91059089,Promotion Order,,12287948,1002206,100082116,78161,2008,10158,8210173917235965,15,2025-02-10 14:25:59,1057348,76035,N,6,0,6,287292,1723752,8,137900.16,287292,N,N,,N,Y,0,,1000102,
