90996025,Promotion Order,,VC_12287948_1,1002206,100082236,78334,2008,,10760173883402279,1,2025-02-06 16:27:02,1057348,79006,N,120,5,0,52169,6260280,8,500822.4,52169,N,N,,N,Y,0,,1000102,
90996025,Promotion Order,,VC_12287948_1,1002206,100082236,78334,2008,,10760173883402280,2,2025-02-06 16:27:02,1057348,89013,N,6,0,6,785264,4711584,8,376926.72,785264,N,N,,N,Y,0,,1000102,
90996025,Promotion Order,,VC_12287948_1,1002206,100082236,78334,2008,,10760173883402281,3,2025-02-06 16:27:02,1057348,83008,N,6,0,6,825394,4952364,8,396189.12,825394,N,N,,N,Y,0,,1000102,
90996025,Promotion Order,,VC_12287948_1,1002206,100082236,78334,2008,,10760173883402282,4,2025-02-06 16:27:02,1057348;1057447,77009,N,144,3,0,11343,1633392,8,130671.36,11343,Y,N,,Y,Y,0;130671.3,,1000102,
90996025,Promotion Order,,VC_12287948_1,1002206,100082236,78334,2008,,10760173883402283,5,2025-02-06 16:27:02,1057348;1057449,35027,N,96,2,0,19951,1915296,8,153223.68,19951,Y,N,,Y,Y,0;153223.15,,1000102,
90996025,Promotion Order,,VC_12287948_1,1002206,100082236,78334,2008,,10760173883402284,6,2025-02-06 16:27:02,1057348,65002,N,240,10,0,35185,8444400,8,675552,35185,N,N,,N,Y,0,,1000102,
90996025,Promotion Order,,VC_12287948_1,1002206,100082236,78334,2008,,10760173883402285,7,2025-02-06 16:27:02,1057348;1057447,77008,N,240,5,0,15856,3805440,8,304435.2,15856,Y,N,,Y,Y,0;304435.19,,1000102,
90996025,Promotion Order,,VC_12287948_1,1002206,100082236,78334,2008,,10760173883402286,8,2025-02-06 16:27:02,1057348,29043,N,12,0,12,355694,4268328,8,341466.24,355694,N,N,,N,Y,0,,1000102,
90996025,Promotion Order,,VC_12287948_1,1002206,100082236,78334,2008,,11591439,9,2025-02-06 16:27:02,1057447,,Y,1,0,1,435106.48,435106.48,8,34808.52,0,N,N,,Y,Y,435106.48,,1000102,
90996025,Promotion Order,,VC_12287948_1,1002206,100082236,78334,2008,,11591440,10,2025-02-06 16:27:02,1057449,,Y,1,0,1,153223.15,153223.15,8,12257.85,0,N,N,,Y,Y,153223.15,,1000102,
