4168453297,Promotion Order,,12180479,1002207,752005214,2417704,6364,,7809173883269594,1,2025-02-06 16:04:55,1057363,76036,N,3,0,3,593898,1781694,8,142535.52,593898,N,N,,N,Y,0,,1000103,
4168453297,Promotion Order,,12180479,1002207,752005214,2417704,6364,,7809173883269595,2,2025-02-06 16:04:55,1057363,29046,N,3,0,3,775833,2327499,8,186199.92,775833,N,N,,N,Y,0,,1000103,
4168453297,Promotion Order,,12180479,1002207,752005214,2417704,6364,,7809173883269596,3,2025-02-06 16:04:55,1057363,76032,N,2,0,2,1023102,2046204,8,163696.32,1023102,N,N,,N,Y,0,,1000103,
4168453297,Promotion Order,,12180479,1002207,752005214,2417704,6364,,7809173883269597,4,2025-02-06 16:04:55,1057363,89017,N,6,0,6,781278,4687668,8,375013.44,781278,N,N,,N,Y,0,,1000103,
4168453297,Promotion Order,,12180479,1002207,752005214,2417704,6364,,7809173883269598,5,2025-02-06 16:04:55,1057363,89016,N,6,0,6,364778,2188668,8,175093.44,364778,N,N,,N,Y,0,,1000103,
4168453297,Promotion Order,,12180479,1002207,752005214,2417704,6364,,7809173883269599,6,2025-02-06 16:04:55,1057363,89012,N,6,0,6,364778,2188668,8,175093.44,364778,N,N,,N,Y,0,,1000103,
4168453297,Promotion Order,,12180479,1002207,752005214,2417704,6364,,7809173883269600,7,2025-02-06 16:04:55,1057363,89014,N,2,0,2,781278,1562556,8,125004.48,781278,N,N,,N,Y,0,,1000103,
4168453297,Promotion Order,,12180479,1002207,752005214,2417704,6364,,7809173883269601,8,2025-02-06 16:04:55,1057363,83008,N,2,0,2,821204,1642408,8,131392.64,821204,N,N,,N,Y,0,,1000103,
4168453297,Promotion Order,,12180479,1002207,752005214,2417704,6364,,7809173883269602,9,2025-02-06 16:04:55,1057363,76035,N,6,0,6,285833,1714998,8,137199.84,285833,N,N,,N,Y,0,,1000103,
4168453297,Promotion Order,,12180479,1002207,752005214,2417704,6364,,7809173883269603,10,2025-02-06 16:04:55,1057363,89013,N,12,0,12,781278,9375336,8,750026.88,781278,N,N,,N,Y,0,,1000103,
4168453297,Promotion Order,,12180479,1002207,752005214,2417704,6364,,7809173883269604,11,2025-02-06 16:04:55,1057363,48040,N,2,0,2,312263,624526,8,49962.08,312263,N,N,,N,Y,0,,1000103,
