90919267-1,Promotion Order,,150138,1002206,100082337,78438,5862,7062,7826173856261900,1,2025-02-03 13:03:38,1057348,43023,N,3,0,3,279545,838635,8,67090.8,279545,N,N,,N,Y,0,,1000106,
90919267-1,Promotion Order,,150138,1002206,100082337,78438,5862,7062,7826173856261901,2,2025-02-03 13:03:38,1057348;1058365,70009,N,12,1,0,391761,4701132,8,376090.56,391761,N,N,,Y,Y,0;0,,1000106,
90919267-1,Promotion Order,,150138,1002206,100082337,78438,5862,7062,11564918,3,2025-02-03 13:03:38,1058365,G2467,N,10,10,0,0,0,0,0,0,N,Y,7826173856261901;7826173856261902;7826173856261903;7826173856261909;7826173856261910,Y,N,0,,1000106,
90919267-1,Promotion Order,,150138,1002206,100082337,78438,5862,7062,7826173856261902,4,2025-02-03 13:03:38,1057348;1058365,45032,N,6,0,6,388636,2331816,8,186545.28,388636,N,N,,Y,Y,0;0,,1000106,
90919267-1,Promotion Order,,150138,1002206,100082337,78438,5862,7062,7826173856261903,5,2025-02-03 13:03:38,1057348;1058365,45031,N,3,0,3,657727,1973181,8,157854.48,657727,N,N,,Y,Y,0;0,,1000106,
90919267-1,Promotion Order,,150138,1002206,100082337,78438,5862,7062,7826173856261904,6,2025-02-03 13:03:38,1057348;1056754,29044,N,8,0,8,779792,6238336,8,499066.88,779792,N,N,,Y,Y,0;0,,1000106,
90919267-1,Promotion Order,,150138,1002206,100082337,78438,5862,7062,11564922,7,2025-02-03 13:03:38,1056754,L2424,N,2,2,0,0,0,0,0,0,N,Y,7826173856261904,Y,N,0,,1000106,
90919267-1,Promotion Order,,150138,1002206,100082337,78438,5862,7062,7826173856261905,8,2025-02-03 13:03:38,1057348,29043,N,6,0,6,355694,2134164,8,170733.12,355694,N,N,,N,Y,0,,1000106,
90919267-1,Promotion Order,,150138,1002206,100082337,78438,5862,7062,7826173856261906,9,2025-02-03 13:03:38,1057348,10030,N,6,0,6,408775,2452650,8,196212,408775,N,N,,N,Y,0,,1000106,
90919267-1,Promotion Order,,150138,1002206,100082337,78438,5862,7062,7826173856261907,10,2025-02-03 13:03:38,1057348,76035,N,12,0,12,287292,3447504,8,275800.32,287292,N,N,,N,Y,0,,1000106,
90919267-1,Promotion Order,,150138,1002206,100082337,78438,5862,7062,7826173856261908,11,2025-02-03 13:03:38,1057348,76032,N,6,0,6,1028322,6169932,8,493594.56,1028322,N,N,,N,Y,0,,1000106,
90919267-1,Promotion Order,,150138,1002206,100082337,78438,5862,7062,7826173856261909,12,2025-02-03 13:03:38,1057348;1058365,48038,N,3,0,3,540406,1621218,8,129697.44,540406,N,N,,Y,Y,0;0,,1000106,
90919267-1,Promotion Order,,150138,1002206,100082337,78438,5862,7062,7826173856261910,13,2025-02-03 13:03:38,1057348;1058365,48040,N,3,0,3,313856,941568,8,75325.44,313856,N,N,,Y,Y,0;0,,1000106,
