V013343865733736,Promotion Order,,140086,1008094,D40010028,1386392,161,,8373173865733736,1,2025-02-04 15:22:17,1057320;1057325,29044,N,3,0,3,791666.67,2375000.01,8,190000,791666.67,Y,N,,Y,N,27313.89;5555.56,,1000107,
V013343865733736,Promotion Order,,140086,1008094,D40010028,1386392,161,,8373173865733737,2,2025-02-04 15:22:17,1057319;1057325,89013,N,3,0,3,797222.22,2391666.66,8,191333.33,797222.22,Y,N,,Y,N,26388.89;5555.56,,1000107,
V013343865733736,Promotion Order,,140086,1008094,D40010028,1386392,161,,8373173865733738,3,2025-02-04 15:22:17,1057572,65109,N,4,1,0,217592.59,870370.36,8,69629.63,217592.59,Y,N,,Y,N,11663.89,,1000107,
V013343865733736,Promotion Order,,140086,1008094,D40010028,1386392,161,,8373173865733739,4,2025-02-04 15:22:17,1057318;1057325,35035,N,3,0,3,621296.3,1863888.9,8,149111.11,621296.3,Y,N,,Y,N,25230.56;5555.56,,1000107,
V013343865733736,Promotion Order,,140086,1008094,D40010028,1386392,161,,8373173865733740,5,2025-02-04 15:22:17,1057572,65002,N,48,2,0,35185.19,1688889.12,8,135111.13,35185.19,Y,N,,Y,N,22632.41,,1000107,
V013343865733736,Promotion Order,,140086,1008094,D40010028,1386392,161,,8373173865733741,6,2025-02-04 15:22:17,1057326;1057329,35179,N,4,1,0,327199.07,1308796.28,8,104703.7,327199.07,Y,N,,Y,N,7618.52;30101.85,,1000107,
V013343865733736,Promotion Order,,140086,1008094,D40010028,1386392,161,,8373173865733742,7,2025-02-04 15:22:17,1057326;1057329,35171,N,12,3,0,222800.93,2673611.16,8,213888.89,222800.93,Y,N,,Y,N,15277.78;61492.59,,1000107,
V013343865733736,Promotion Order,,140086,1008094,D40010028,1386392,161,,8373173865733743,8,2025-02-04 15:22:17,1057326;1057327,77153,N,20,5,0,174421.28,3488425.6,8,279074.05,174421.28,Y,N,,Y,N,12629.63;97675.93,,1000107,
V013343865733736,Promotion Order,,140086,1008094,D40010028,1386392,161,,8373173865733744,9,2025-02-04 15:22:17,1057326;1057327,77146,N,20,5,0,124768.49,2495369.8,8,199629.58,124768.49,Y,N,,Y,N,6314.81;69869.44,,1000107,
V013343865733736,Promotion Order,,140086,1008094,D40010028,1386392,161,,11575755,10,2025-02-04 15:22:17,1057318,,Y,1,0,1,25230.56,25230.56,8,2018.44,0,Y,N,,Y,N,25230.56,,1000107,
V013343865733736,Promotion Order,,140086,1008094,D40010028,1386392,161,,11575756,11,2025-02-04 15:22:17,1057319,,Y,1,0,1,26388.89,26388.89,8,2111.11,0,Y,N,,Y,N,26388.89,,1000107,
V013343865733736,Promotion Order,,140086,1008094,D40010028,1386392,161,,11575757,12,2025-02-04 15:22:17,1057320,,Y,1,0,1,27313.89,27313.89,8,2185.11,0,Y,N,,Y,N,27313.89,,1000107,
V013343865733736,Promotion Order,,140086,1008094,D40010028,1386392,161,,11575758,13,2025-02-04 15:22:17,1057325,,Y,1,0,1,16666.67,16666.67,8,1333.33,0,Y,N,,Y,N,16666.67,,1000107,
V013343865733736,Promotion Order,,140086,1008094,D40010028,1386392,161,,11575759,14,2025-02-04 15:22:17,1057326,,Y,1,0,1,41840.74,41840.74,8,3347.26,0,Y,N,,Y,N,41840.74,,1000107,
V013343865733736,Promotion Order,,140086,1008094,D40010028,1386392,161,,11575760,15,2025-02-04 15:22:17,1057327,,Y,1,0,1,167545.37,167545.37,8,13403.63,0,Y,N,,Y,N,167545.37,,1000107,
V013343865733736,Promotion Order,,140086,1008094,D40010028,1386392,161,,11575761,16,2025-02-04 15:22:17,1057329,,Y,1,0,1,91594.44,91594.44,8,7327.56,0,Y,N,,Y,N,91594.44,,1000107,
V013343865733736,Promotion Order,,140086,1008094,D40010028,1386392,161,,11575762,17,2025-02-04 15:22:17,1057572,,Y,1,0,1,34296.3,34296.3,8,2743.7,0,Y,N,,Y,N,34296.3,,1000107,
