PO100432768,Promotion Order,PO_DA_GT-,110259,1008094,111000121,1744694,160,,956284,1,2025-02-07 15:19:44,Normal Sales,65002,N,7200,300,0,35185.19,253333368,8,20266669.44,35185.19,N,N,,N,N,0,GT,1000105,
PO100432768,Promotion Order,PO_DA_GT-,110259,1008094,111000121,1744694,160,,956285,2,2025-02-07 15:19:44,Normal Sales,89136,N,12,1,0,372222.22,4466666.64,8,357333.33,372222.22,N,N,,N,N,0,GT,1000105,
PO100432768,Promotion Order,PO_DA_GT-,110259,1008094,111000121,1744694,160,,956286,3,2025-02-07 15:19:44,Normal Sales,89135,N,84,7,0,372222.22,31266666.48,8,2501333.32,372222.22,N,N,,N,N,0,GT,1000105,
PO100432768,Promotion Order,PO_DA_GT-,110259,1008094,111000121,1744694,160,,956287,4,2025-02-07 15:19:44,Normal Sales,89127,N,96,8,0,797222.22,76533333.12,8,6122666.65,797222.22,N,N,,N,N,0,GT,1000105,
PO100432768,Promotion Order,PO_DA_GT-,110259,1008094,111000121,1744694,160,,956288,5,2025-02-07 15:19:44,Normal Sales,89123,N,216,18,0,797222.22,172199999.52,8,13775999.96,797222.22,N,N,,N,N,0,GT,1000105,
PO100432768,Promotion Order,PO_DA_GT-,110259,1008094,111000121,1744694,160,,956289,6,2025-02-07 15:19:44,Normal Sales,28125,N,8,4,0,483796.28,3870370.24,8,309629.62,483796.28,N,N,,N,N,0,GT,1000105,
PO100432768,Promotion Order,PO_DA_GT-,110259,1008094,111000121,1744694,160,,956290,7,2025-02-07 15:19:44,Normal Sales,29189,N,36,3,0,791666.67,28500000.12,8,2280000.01,791666.67,N,N,,N,N,0,GT,1000105,
PO100432768,Promotion Order,PO_DA_GT-,110259,1008094,111000121,1744694,160,,956291,8,2025-02-07 15:19:44,Normal Sales,35179,N,80,20,0,327199.07,26175925.6,8,2094074.05,327199.07,N,N,,N,N,0,GT,1000105,
PO100432768,Promotion Order,PO_DA_GT-,110259,1008094,111000121,1744694,160,,956292,9,2025-02-07 15:19:44,Normal Sales,51022,N,60,5,0,572727.27,34363636.2,8,2749090.9,572727.27,N,N,,N,N,0,GT,1000105,
PO100432768,Promotion Order,PO_DA_GT-,110259,1008094,111000121,1744694,160,,956293,10,2025-02-07 15:19:44,Normal Sales,19077,N,84,7,0,487272.73,40930909.32,8,3274472.75,487272.73,N,N,,N,N,0,GT,1000105,
PO100432768,Promotion Order,PO_DA_GT-,110259,1008094,111000121,1744694,160,,956294,11,2025-02-07 15:19:44,Normal Sales,19076,N,30,5,0,814814.81,24444444.3,8,1955555.54,814814.81,N,N,,N,N,0,GT,1000105,
PO100432768,Promotion Order,PO_DA_GT-,110259,1008094,111000121,1744694,160,,956295,12,2025-02-07 15:19:44,Normal Sales,85005,N,24,1,0,295000,7080000,8,566400,295000,N,N,,N,N,0,GT,1000105,
PO100432768,Promotion Order,PO_DA_GT-,110259,1008094,111000121,1744694,160,,956296,13,2025-02-07 15:19:44,Normal Sales,87006,N,24,2,0,522727.27,12545454.48,8,1003636.36,522727.27,N,N,,N,N,0,GT,1000105,
