PO100430732,Promotion Order,PO_DA_GT-339 Đường C2- Khu phố Phước Bình- Phường Tân Xuân- TP. Đồng Xoài- Tỉnh Bình Phước- Việt Nam,10761610,1008094,330000054,79069,160,,950199,1,2025-02-03 14:20:15,Normal Sales,65002,N,3600,150,0,35185.19,126666684,8,10133334.72,35185.19,N,N,,N,N,0,GT,1000105,
PO100430732,Promotion Order,PO_DA_GT-339 Đường C2- Khu phố Phước Bình- Phường Tân Xuân- TP. Đồng Xoài- Tỉnh Bình Phước- Việt Nam,10761610,1008094,330000054,79069,160,,950200,2,2025-02-03 14:20:15,Normal Sales,79006,N,1200,50,0,52962.96,63555552,8,5084444.16,52962.96,N,N,,N,N,0,GT,1000105,
PO100430732,Promotion Order,PO_DA_GT-339 Đường C2- Khu phố Phước Bình- Phường Tân Xuân- TP. Đồng Xoài- Tỉnh Bình Phước- Việt Nam,10761610,1008094,330000054,79069,160,,950201,3,2025-02-03 14:20:15,Normal Sales,89012,N,240,10,0,372222.22,89333332.8,8,7146666.62,372222.22,N,N,,N,N,0,GT,1000105,
PO100430732,Promotion Order,PO_DA_GT-339 Đường C2- Khu phố Phước Bình- Phường Tân Xuân- TP. Đồng Xoài- Tỉnh Bình Phước- Việt Nam,10761610,1008094,330000054,79069,160,,950202,4,2025-02-03 14:20:15,Normal Sales,89013,N,120,10,0,797222.22,95666666.4,8,7653333.31,797222.22,N,N,,N,N,0,GT,1000105,
PO100430732,Promotion Order,PO_DA_GT-339 Đường C2- Khu phố Phước Bình- Phường Tân Xuân- TP. Đồng Xoài- Tỉnh Bình Phước- Việt Nam,10761610,1008094,330000054,79069,160,,950203,5,2025-02-03 14:20:15,Normal Sales,77146,N,600,150,0,124768.49,74861094,8,5988887.52,124768.49,N,N,,N,N,0,GT,1000105,
PO100430732,Promotion Order,PO_DA_GT-339 Đường C2- Khu phố Phước Bình- Phường Tân Xuân- TP. Đồng Xoài- Tỉnh Bình Phước- Việt Nam,10761610,1008094,330000054,79069,160,,950204,6,2025-02-03 14:20:15,Normal Sales,77153,N,600,150,0,174421.28,104652768,8,8372221.44,174421.28,N,N,,N,N,0,GT,1000105,
PO100430732,Promotion Order,PO_DA_GT-339 Đường C2- Khu phố Phước Bình- Phường Tân Xuân- TP. Đồng Xoài- Tỉnh Bình Phước- Việt Nam,10761610,1008094,330000054,79069,160,,950205,7,2025-02-03 14:20:15,Normal Sales,28125,N,40,20,0,483796.28,19351851.2,8,1548148.1,483796.28,N,N,,N,N,0,GT,1000105,
PO100430732,Promotion Order,PO_DA_GT-339 Đường C2- Khu phố Phước Bình- Phường Tân Xuân- TP. Đồng Xoài- Tỉnh Bình Phước- Việt Nam,10761610,1008094,330000054,79069,160,,950206,8,2025-02-03 14:20:15,Normal Sales,28007,N,600,20,0,43981.48,26388888,8,2111111.04,43981.48,N,N,,N,N,0,GT,1000105,
PO100430732,Promotion Order,PO_DA_GT-339 Đường C2- Khu phố Phước Bình- Phường Tân Xuân- TP. Đồng Xoài- Tỉnh Bình Phước- Việt Nam,10761610,1008094,330000054,79069,160,,950207,9,2025-02-03 14:20:15,Normal Sales,51021,N,24,1,0,274545.45,6589090.8,8,527127.26,274545.45,N,N,,N,N,0,GT,1000105,
PO100430732,Promotion Order,PO_DA_GT-339 Đường C2- Khu phố Phước Bình- Phường Tân Xuân- TP. Đồng Xoài- Tỉnh Bình Phước- Việt Nam,10761610,1008094,330000054,79069,160,,950208,10,2025-02-03 14:20:15,Normal Sales,35035,N,12,1,0,621296.3,7455555.6,8,596444.45,621296.3,N,N,,N,N,0,GT,1000105,
PO100430732,Promotion Order,PO_DA_GT-339 Đường C2- Khu phố Phước Bình- Phường Tân Xuân- TP. Đồng Xoài- Tỉnh Bình Phước- Việt Nam,10761610,1008094,330000054,79069,160,,950209,11,2025-02-03 14:20:15,Normal Sales,19077,N,48,4,0,487272.73,23389091.04,8,1871127.28,487272.73,N,N,,N,N,0,GT,1000105,
PO100430732,Promotion Order,PO_DA_GT-339 Đường C2- Khu phố Phước Bình- Phường Tân Xuân- TP. Đồng Xoài- Tỉnh Bình Phước- Việt Nam,10761610,1008094,330000054,79069,160,,950210,12,2025-02-03 14:20:15,Normal Sales,19076,N,24,4,0,814814.81,19555555.44,8,1564444.44,814814.81,N,N,,N,N,0,GT,1000105,
PO100430732,Promotion Order,PO_DA_GT-339 Đường C2- Khu phố Phước Bình- Phường Tân Xuân- TP. Đồng Xoài- Tỉnh Bình Phước- Việt Nam,10761610,1008094,330000054,79069,160,,950211,13,2025-02-03 14:20:15,Normal Sales,51022,N,60,5,0,572727.27,34363636.2,8,2749090.9,572727.27,N,N,,N,N,0,GT,1000105,
