PO100432214,Promotion Order,PO_DA_GT-,12193306,1008094,539000001,1583578,5112,,954903,1,2025-02-06 14:21:58,Normal Sales,79109,N,40,10,0,324259.26,12970370.4,8,1037629.63,324259.26,N,N,,N,N,0,GT,1000106,
PO100432214,Promotion Order,PO_DA_GT-,12193306,1008094,539000001,1583578,5112,,954904,2,2025-02-06 14:21:58,Normal Sales,89017,N,60,5,0,797222.22,47833333.2,8,3826666.66,797222.22,N,N,,N,N,0,GT,1000106,
PO100432214,Promotion Order,PO_DA_GT-,12193306,1008094,539000001,1583578,5112,,954905,3,2025-02-06 14:21:58,Normal Sales,65002,N,2544,106,0,35185.19,89511123.36,8,7160889.87,35185.19,N,N,,N,N,0,GT,1000106,
PO100432214,Promotion Order,PO_DA_GT-,12193306,1008094,539000001,1583578,5112,,954906,4,2025-02-06 14:21:58,Normal Sales,89013,N,60,5,0,797222.22,47833333.2,8,3826666.66,797222.22,N,N,,N,N,0,GT,1000106,
PO100432214,Promotion Order,PO_DA_GT-,12193306,1008094,539000001,1583578,5112,,954907,5,2025-02-06 14:21:58,Normal Sales,89012,N,24,1,0,372222.22,8933333.28,8,714666.66,372222.22,N,N,,N,N,0,GT,1000106,
PO100432214,Promotion Order,PO_DA_GT-,12193306,1008094,539000001,1583578,5112,,954908,6,2025-02-06 14:21:58,Normal Sales,45031,N,6,1,0,657727.27,3946363.62,8,315709.09,657727.27,N,N,,N,N,0,GT,1000106,
PO100432214,Promotion Order,PO_DA_GT-,12193306,1008094,539000001,1583578,5112,,954909,7,2025-02-06 14:21:58,Normal Sales,29044,N,60,5,0,791666.67,47500000.2,8,3800000.02,791666.67,N,N,,N,N,0,GT,1000106,
PO100432214,Promotion Order,PO_DA_GT-,12193306,1008094,539000001,1583578,5112,,954910,8,2025-02-06 14:21:58,Normal Sales,29043,N,24,1,0,361111.11,8666666.64,8,693333.33,361111.11,N,N,,N,N,0,GT,1000106,
PO100432214,Promotion Order,PO_DA_GT-,12193306,1008094,539000001,1583578,5112,,954911,9,2025-02-06 14:21:58,Normal Sales,43023,N,36,3,0,279545.45,10063636.2,8,805090.9,279545.45,N,N,,N,N,0,GT,1000106,
PO100432214,Promotion Order,PO_DA_GT-,12193306,1008094,539000001,1583578,5112,,954912,10,2025-02-06 14:21:58,Normal Sales,51022,N,36,3,0,572727.27,20618181.72,8,1649454.54,572727.27,N,N,,N,N,0,GT,1000106,
PO100432214,Promotion Order,PO_DA_GT-,12193306,1008094,539000001,1583578,5112,,954913,11,2025-02-06 14:21:58,Normal Sales,85006,N,6,0,6,646363.64,3878181.84,8,310254.55,646363.64,N,N,,N,N,0,GT,1000106,
PO100432214,Promotion Order,PO_DA_GT-,12193306,1008094,539000001,1583578,5112,,954914,12,2025-02-06 14:21:58,Normal Sales,87006,N,12,1,0,522727.27,6272727.24,8,501818.18,522727.27,N,N,,N,N,0,GT,1000106,
